Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL
The Catcher in the Rye,9780316769174,https://dj6cnfthgyqas.cloudfront.net/0316769487-original.jpg,$25.76,https://play.google.com/store/books/details/Sarah_Graham_J_D_Salinger_s_The_Catcher_in_the_Rye?id=tNJ-AgAAQBAJ,$9.44,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316769174,$15.00,http://www.indiebound.org/book/9780316769174?aff=rifflebooks
Fahrenheit 451,9780307347978,https://dj6cnfthgyqas.cloudfront.net/0307347974-original.jpg,$12.99,https://play.google.com/store/books/details/Ray_Bradbury_Fahrenheit_451?id=OYtkbGl2j0sC,$8.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307347978,$8.95,http://www.indiebound.org/book/9780307347978?aff=rifflebooks
Charlotte's Web,9780064410939,https://dj6cnfthgyqas.cloudfront.net/0064410935-original.jpg,$9.99,https://play.google.com/store/books/details/E_B_White_Charlotte_s_Web?id=WwN4BgAAQBAJ,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780064410939,$9.99,http://www.indiebound.org/book/9780064410939?aff=rifflebooks
Lord of the Flies,9780140283334,https://dj6cnfthgyqas.cloudfront.net/0140283331-original.jpg,$9.99,https://play.google.com/store/books/details/William_Golding_Lord_of_the_Flies?id=DKU1EsmnpMQC,$10.64,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140283334,$16.00,http://www.indiebound.org/book/9780140283334?aff=rifflebooks
"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",9780060764890,https://dj6cnfthgyqas.cloudfront.net/0060764899-original.jpg,,,$8.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060764890,$10.95,http://www.indiebound.org/book/9780060764890?aff=rifflebooks
Lolita,-1,,$13.99,https://play.google.com/store/books/details/Vladimir_Nabokov_Lolita?id=utvB0I_0SZsC,,,,
The Old Man and the Sea,9780684830490,https://dj6cnfthgyqas.cloudfront.net/0684830493-original.jpg,$16.99,https://play.google.com/store/books/details/Ernest_Hemingway_The_Old_Man_and_the_Sea?id=Id8GTFqSRHwC,$15.10,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780684830490,$20.00,http://www.indiebound.org/book/9780684830490?aff=rifflebooks
East of Eden,9780142000656,https://dj6cnfthgyqas.cloudfront.net/B001BC5HXG-original.jpg,$13.99,https://play.google.com/store/books/details/John_Steinbeck_East_of_Eden?id=OPy6E5ZhXs0C,$11.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142000656,$17.00,http://www.indiebound.org/book/9780142000656?aff=rifflebooks
Night (The Night Trilogy #1),9780374500016,https://dj6cnfthgyqas.cloudfront.net/0374500010-original.jpg,,,$6.27,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374500016,$9.95,http://www.indiebound.org/book/9780374500016?aff=rifflebooks
"The Fellowship of the Ring (The Lord of the Rings, #1)",9780618346257,https://dj6cnfthgyqas.cloudfront.net/0618346252-original.jpg,$10.95,https://play.google.com/store/audiobooks/details/J_R_R_Tolkien_The_Lord_of_the_Rings_The_Fellowship?id=AQAAAABXel16GM,$8.68,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780618346257,$12.00,http://www.indiebound.org/book/9780618346257?aff=rifflebooks
"The Return of the King (The Lord of the Rings, #3)",9780345339737,https://dj6cnfthgyqas.cloudfront.net/0345339738-original.jpg,,,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345339737,$8.99,http://www.indiebound.org/book/9780345339737?aff=rifflebooks
On the Road,9780140042597,https://dj6cnfthgyqas.cloudfront.net/B002IPZFYQ-original.jpg,$1.99,https://play.google.com/store/books/details/Jack_Kerouac_On_the_Road?id=2i8LcBLqa9UC,$11.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140042597,$17.00,http://www.indiebound.org/book/9780140042597?aff=rifflebooks
"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",9780066238500,https://dj6cnfthgyqas.cloudfront.net/0066238501-original.jpg,,,$13.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780066238500,$21.99,http://www.indiebound.org/book/9780066238500?aff=rifflebooks
The Crucible,9780142437339,https://dj6cnfthgyqas.cloudfront.net/0142437336-original.jpg,$12.99,https://play.google.com/store/books/details/Arthur_Miller_The_Crucible?id=8RZd_ELQf18C,$9.90,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142437339,$15.00,http://www.indiebound.org/book/9780142437339?aff=rifflebooks
"The Two Towers (The Lord of the Rings, #2)",9780618346264,https://dj6cnfthgyqas.cloudfront.net/0618346260-original.jpg,,,$8.68,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780618346264,$12.00,http://www.indiebound.org/book/9780618346264?aff=rifflebooks
How the Grinch Stole Christmas!,9780007173044,https://dj6cnfthgyqas.cloudfront.net/0007173040-original.jpg,$11.99,https://play.google.com/store/books/details/Dr_Seuss_How_the_Grinch_Stole_Christmas?id=arDxAwAAQBAJ,,,,
Invisible Man,9780679732761,https://dj6cnfthgyqas.cloudfront.net/0679732764-original.jpg,$10.99,https://play.google.com/store/books/details/Ralph_Ellison_Invisible_Man?id=iSrI-BQqFf0C,$10.60,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679732761,$16.00,http://www.indiebound.org/book/9780679732761?aff=rifflebooks
The Martian Chronicles,9780553278224,https://dj6cnfthgyqas.cloudfront.net/9780553278-original.jpg,$11.99,https://play.google.com/store/books/details/Ray_Bradbury_The_Martian_Chronicles?id=9IbYX_lkGzkC,$7.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553278224,$7.99,http://www.indiebound.org/book/9780553278224?aff=rifflebooks
Flowers for Algernon,-1,,$10.39,https://play.google.com/store/books/details/Daniel_Keyes_Flowers_for_Algernon?id=_oG_iTxP1pIC,,,,
Breakfast at Tiffany's,9780679745655,https://dj6cnfthgyqas.cloudfront.net/0679745653-original.jpg,$11.99,https://play.google.com/store/books/details/Truman_Capote_Breakfast_at_Tiffany_s?id=UwWWh1WLn9EC,$11.18,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679745655,$14.95,http://www.indiebound.org/book/9780679745655?aff=rifflebooks
The Cat in the Hat,9780394800011,https://dj6cnfthgyqas.cloudfront.net/039480001X-original.jpg,$8.99,https://play.google.com/store/books/details/Dr_Seuss_The_Cat_in_the_Hat?id=ia7xAwAAQBAJ,$6.39,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394800011,$9.99,http://www.indiebound.org/book/9780394800011?aff=rifflebooks
The Once and Future King (The Once and Future King #1-4),9780441627400,https://dj6cnfthgyqas.cloudfront.net/0441627404-original.jpg,,,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780441627400,$9.99,http://www.indiebound.org/book/9780441627400?aff=rifflebooks
"Things Fall Apart (The African Trilogy, #1)",9780385474542,https://dj6cnfthgyqas.cloudfront.net/0385474547-original.jpg,$12.99,https://play.google.com/store/books/details/Chinua_Achebe_Things_Fall_Apart?id=VF3v5cZlWQAC,$10.69,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385474542,$13.00,http://www.indiebound.org/book/9780385474542?aff=rifflebooks
The End of the Affair,9780099478447,https://dj6cnfthgyqas.cloudfront.net/0099478447-original.jpg,$10.99,https://play.google.com/store/books/details/Graham_Greene_The_End_Of_The_Affair?id=ioUe7-F6_YgC,$10.26,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099478447,,
Doctor Zhivago,9780679774389,https://dj6cnfthgyqas.cloudfront.net/0679774386-original.jpg,$13.99,https://play.google.com/store/books/details/Boris_Pasternak_Doctor_Zhivago?id=cP9eKNARm4UC,$12.27,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679774389,$16.95,http://www.indiebound.org/book/9780679774389?aff=rifflebooks
Waiting for Godot,-1,,$10.11,https://play.google.com/store/books/details/Samuel_Beckett_Waiting_for_Godot?id=B91TKeLQ54EC,,,,
The Fall,9780679720225,https://dj6cnfthgyqas.cloudfront.net/0679720227-original.jpg,$11.99,https://play.google.com/store/books/details/Pittacus_Lore_The_Fall_of_Five?id=BP9A4FB0dfgC,$12.81,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679720225,$14.95,http://www.indiebound.org/book/9780679720225?aff=rifflebooks
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",9780061125270,https://dj6cnfthgyqas.cloudfront.net/006112527X-original.jpg,,,,,$11.99,http://www.indiebound.org/book/9780061125270?aff=rifflebooks
"The Magician's Nephew (Chronicles of Narnia, #6)",9780060764906,https://dj6cnfthgyqas.cloudfront.net/0060764902-original.jpg,,,$8.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060764906,$10.95,http://www.indiebound.org/book/9780060764906?aff=rifflebooks
A Separate Peace,9780743253970,https://dj6cnfthgyqas.cloudfront.net/0743253973-original.jpg,$16.99,https://play.google.com/store/books/details/John_Knowles_A_Separate_Peace?id=s_dYAwAAQBAJ,$9.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743253970,$15.00,http://www.indiebound.org/book/9780743253970?aff=rifflebooks
Foundation (Foundation #1),9780553803716,https://dj6cnfthgyqas.cloudfront.net/0553803719-original.jpg,,,$19.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553803716,$24.00,http://www.indiebound.org/book/9780553803716?aff=rifflebooks
"The Horse and His Boy (Chronicles of Narnia, #5)",9780439861366,https://dj6cnfthgyqas.cloudfront.net/0439861365-original.jpg,,,,,,
"I, Robot (Robot, #0.1)",9780553803709,https://dj6cnfthgyqas.cloudfront.net/0553803700-original.jpg,,,$22.13,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553803709,$24.00,http://www.indiebound.org/book/9780553803709?aff=rifflebooks
The Witch of Blackbird Pond,9780440995777,https://dj6cnfthgyqas.cloudfront.net/0440995779-original.jpg,$7.55,https://play.google.com/store/books/details/Elizabeth_George_Speare_The_Witch_of_Blackbird_Pon?id=xwssirMuDTIC,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780440995777,$6.99,http://www.indiebound.org/book/9780440995777?aff=rifflebooks
Horton Hears a Who!,9780679800033,https://dj6cnfthgyqas.cloudfront.net/0679800034-original.jpg,$11.99,https://play.google.com/store/books/details/Dr_Seuss_Horton_Hears_a_Who?id=AbLxAwAAQBAJ,$14.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679800033,,
The Haunting of Hill House,9780143039983,https://dj6cnfthgyqas.cloudfront.net/0143039989-original.jpg,$13.99,https://play.google.com/store/books/details/Shirley_Jackson_The_Haunting_of_Hill_House?id=l1zUsIJCBf8C,$10.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143039983,$16.00,http://www.indiebound.org/book/9780143039983?aff=rifflebooks
"Prince Caspian (Chronicles of Narnia, #2)",9780007202300,https://dj6cnfthgyqas.cloudfront.net/000720230X-original.jpg,,,,,,
"The Talented Mr. Ripley (Ripley, #1)",9780393332148,https://dj6cnfthgyqas.cloudfront.net/0393332144-original.jpg,,,,,$15.95,http://www.indiebound.org/book/9780393332148?aff=rifflebooks
Under the Net,9780140014457,https://dj6cnfthgyqas.cloudfront.net/0140014454-original.jpg,$9.99,https://play.google.com/store/books/details/Iris_Murdoch_Under_The_Net?id=r4kyTzWATzoC,$14.38,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140014457,$16.00,http://www.indiebound.org/book/9780140014457?aff=rifflebooks
Cat on a Hot Tin Roof,9780811216012,https://dj6cnfthgyqas.cloudfront.net/0811216012-original.jpg,$9.99,https://play.google.com/store/books/details/Tennessee_Williams_Cat_on_a_Hot_Tin_Roof?id=5NB3GVSBBrgC,$11.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780811216012,$14.95,http://www.indiebound.org/book/9780811216012?aff=rifflebooks
The Tin Drum,9780099483502,https://dj6cnfthgyqas.cloudfront.net/0099483505-original.jpg,$10.99,https://play.google.com/store/books/details/G%C3%BCnter_Grass_The_Tin_Drum?id=ffk3UTX5UKAC,,,,
Exodus,9780553258479,https://dj6cnfthgyqas.cloudfront.net/0553258478-original.jpg,,https://play.google.com/store/books/series?id=T2vcFwAAABCSfM,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553258479,$8.99,http://www.indiebound.org/book/9780553258479?aff=rifflebooks
Nine Stories,9780316767729,https://dj6cnfthgyqas.cloudfront.net/0316767727-original.jpg,$1.30,https://play.google.com/store/books/details/Teyla_Branton_Times_Nine_A_Short_Story?id=c9P4CgAAQBAJ,$13.48,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316767729,$15.00,http://www.indiebound.org/book/9780316767729?aff=rifflebooks
Atlas Shrugged,9780452011878,https://dj6cnfthgyqas.cloudfront.net/0452011876-original.jpg,$10.99,https://play.google.com/store/books/details/Ayn_Rand_Atlas_Shrugged?id=bVyCd7da8OcC,$18.22,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452011878,$26.00,http://www.indiebound.org/book/9780452011878?aff=rifflebooks
"The Borrowers (The Borrowers, #1)",9780152047375,https://dj6cnfthgyqas.cloudfront.net/0152047379-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780152047375,$7.99,http://www.indiebound.org/book/9780152047375?aff=rifflebooks
"The Silver Chair (Chronicles of Narnia, #4)",9780064405041,https://dj6cnfthgyqas.cloudfront.net/B004DNWQ34-original.jpg,,,$8.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780064405041,$8.99,http://www.indiebound.org/book/9780064405041?aff=rifflebooks
Franny and Zooey,9780316769020,https://dj6cnfthgyqas.cloudfront.net/0316769029-original.jpg,$4.00,https://play.google.com/store/books/details/Gale_Cengage_Learning_A_study_guide_for_J_D_Saling?id=2OUjDAAAQBAJ,$13.03,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316769020,$15.00,http://www.indiebound.org/book/9780316769020?aff=rifflebooks
The Bell,9780099470489,https://dj6cnfthgyqas.cloudfront.net/0099470489-original.jpg,$9.19,https://play.google.com/store/books/details/Sylvia_Plath_The_Bell_Jar?id=1cL81MLdPWcC,$0.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099470489,,
Hawaii,9780375760372,https://dj6cnfthgyqas.cloudfront.net/0375760377-original.jpg,$14.46,https://play.google.com/store/books/details/Andrew_Doughty_Hawaii_The_Big_Island_Revealed?id=k7GhDAAAQBAJ,$15.60,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375760372,$20.00,http://www.indiebound.org/book/9780375760372?aff=rifflebooks
The Quiet American,9780143039020,https://dj6cnfthgyqas.cloudfront.net/0143039024-original.jpg,$10.99,https://play.google.com/store/books/details/Graham_Greene_The_Quiet_American?id=nH4gs8gElOMC,$13.83,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780143039020,$17.00,http://www.indiebound.org/book/9780143039020?aff=rifflebooks
The Greek Passion,9780345215161,https://dj6cnfthgyqas.cloudfront.net/0345215168-original.jpg,$13.99,https://play.google.com/store/books/details/Nikos_Kazantzakis_Greek_Passion?id=BCdRA5W3-lgC,$0.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345215161,,
Harold and the Purple Crayon,9780747532033,https://dj6cnfthgyqas.cloudfront.net/0747532036-original.jpg,$7.99,https://play.google.com/store/books/details/Crockett_Johnson_Harold_and_the_Purple_Crayon?id=L_ryCAAAQBAJ,,,,
Howl and Other Poems,9780872863101,https://dj6cnfthgyqas.cloudfront.net/0872863107-original.jpg,$16.99,https://play.google.com/store/books/details/Allen_Ginsberg_Collected_Poems_1947_1997?id=N597dkOndMAC,$12.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780872863101,$12.95,http://www.indiebound.org/book/9780872863101?aff=rifflebooks
The Sirens of Titan,9781857988840,https://dj6cnfthgyqas.cloudfront.net/1857988841-original.jpg,$9.99,https://play.google.com/store/books/details/Kurt_Vonnegut_The_Sirens_of_Titan?id=YuLuAn3itnAC,,,,
"A Murder Is Announced (Miss Marple, #5)",9781579126292,https://dj6cnfthgyqas.cloudfront.net/1579126294-original.jpg,$7.95,https://play.google.com/store/audiobooks/details/Agatha_Christie_A_Murder_Is_Announced?id=AQAAAIBgdlr2KM,$11.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781579126292,$12.00,http://www.indiebound.org/book/9781579126292?aff=rifflebooks
A Good Man is Hard to Find and Other Stories,9780151365043,https://dj6cnfthgyqas.cloudfront.net/0151365040-original.jpg,$12.99,https://play.google.com/store/books/details/Flannery_O_Connor_A_Good_Man_Is_Hard_to_Find_and_O?id=_ZlqMw_Q7PoC,$30.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780151365043,$30.00,http://www.indiebound.org/book/9780151365043?aff=rifflebooks
Starship Troopers,9780441783588,https://dj6cnfthgyqas.cloudfront.net/0441783589-original.jpg,$10.99,https://play.google.com/store/books/details/Robert_A_Heinlein_Starship_Troopers?id=1lK3xA72adAC,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780441783588,$9.99,http://www.indiebound.org/book/9780441783588?aff=rifflebooks
Memoirs of Hadrian,9780374529260,https://dj6cnfthgyqas.cloudfront.net/0374529264-original.jpg,$3.82,https://play.google.com/store/books/details/Bright_Summaries_Memoirs_of_Hadrian_by_Marguerite?id=AJN5DQAAQBAJ,$10.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780374529260,$16.00,http://www.indiebound.org/book/9780374529260?aff=rifflebooks
"A Bear Called Paddington (Paddington, #1)",9780007174164,https://dj6cnfthgyqas.cloudfront.net/0007174160-original.jpg,$12.95,https://play.google.com/store/audiobooks/details/Michael_Bond_A_Bear_Called_Paddington?id=AQAAAAAM-lH6TM,$7.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780007174164,$7.00,http://www.indiebound.org/book/9780007174164?aff=rifflebooks
On the Beach,9781842322765,https://dj6cnfthgyqas.cloudfront.net/1842322761-original.jpg,$13.99,https://play.google.com/store/books/details/Nevil_Shute_On_the_Beach?id=p24G5ZeTfJUC,$9.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781842322765,,
My Cousin Rachel,9780316252966,https://dj6cnfthgyqas.cloudfront.net/B00GR5MZFU-original.jpg,$9.99,https://play.google.com/store/books/details/Daphne_du_Maurier_My_Cousin_Rachel?id=qKk0AgAAQBAJ,$9.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316252966,,
Go Tell It on the Mountain,9780141185910,https://dj6cnfthgyqas.cloudfront.net/0141185910-original.jpg,$8.99,https://play.google.com/store/books/details/James_Baldwin_Go_Tell_It_on_the_Mountain?id=8RYwAAAAQBAJ,$12.42,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780141185910,,
"The Long Goodbye (Philip Marlowe, #6)",9780394757681,https://dj6cnfthgyqas.cloudfront.net/0394757688-original.jpg,,,$12.84,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780394757681,$15.00,http://www.indiebound.org/book/9780394757681?aff=rifflebooks
A Raisin in the Sun,9780375508332,https://dj6cnfthgyqas.cloudfront.net/B005U3Z5MA-original.jpg,$8.99,https://play.google.com/store/books/details/Lorraine_Hansberry_A_Raisin_in_the_Sun?id=ZBKQgTu4uhUC,$20.00,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375508332,,
"The Last Battle (Chronicles of Narnia, #7)",9780007202324,https://dj6cnfthgyqas.cloudfront.net/0007202326-original.jpg,,,,,,
The Leopard,9780679731214,https://dj6cnfthgyqas.cloudfront.net/0679731210-original.jpg,$13.99,https://play.google.com/store/books/details/Giuseppe_Di_Lampedusa_The_Leopard?id=2UrXAAAAQBAJ,$9.89,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780679731214,$14.00,http://www.indiebound.org/book/9780679731214?aff=rifflebooks
The Caine Mutiny,9780316955102,https://dj6cnfthgyqas.cloudfront.net/0316955108-original.jpg,$14.99,https://play.google.com/store/books/details/Herman_Wouk_The_Caine_Mutiny?id=IeMpk51xMFwC,$10.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316955102,$16.00,http://www.indiebound.org/book/9780316955102?aff=rifflebooks
"The Daughter of Time (Inspector Alan Grant, #5)",9780684803869,https://dj6cnfthgyqas.cloudfront.net/0684803860-original.jpg,$9.99,https://play.google.com/store/books/details/Josephine_Tey_The_Daughter_Of_Time?id=VS29KlIqNK4C,$13.09,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780684803869,$16.00,http://www.indiebound.org/book/9780684803869?aff=rifflebooks
A Town Like Alice,9781842323007,https://dj6cnfthgyqas.cloudfront.net/1842323008-original.jpg,$9.99,https://play.google.com/store/books/details/Nevil_Shute_A_Town_Like_Alice?id=MaVNBV8QM1EC,,,,
The Day of the Triffids,9780812967128,https://dj6cnfthgyqas.cloudfront.net/0812967127-original.jpg,$10.99,https://play.google.com/store/books/details/John_Wyndham_The_Day_of_the_Triffids?id=fpgzeL4YFjAC,$14.49,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812967128,$16.00,http://www.indiebound.org/book/9780812967128?aff=rifflebooks
"Casino Royale (James Bond, #1)",9780142002025,https://dj6cnfthgyqas.cloudfront.net/014200202X-original.jpg,,,$9.53,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142002025,$14.00,http://www.indiebound.org/book/9780142002025?aff=rifflebooks
Childhood's End,9780345347954,https://dj6cnfthgyqas.cloudfront.net/0345347951-original.jpg,$15.09,https://play.google.com/store/books/details/Paula_S_Fass_The_End_of_American_Childhood?id=BXjqCgAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345347954,$7.99,http://www.indiebound.org/book/9780345347954?aff=rifflebooks
Little Bear,9780590319676,https://dj6cnfthgyqas.cloudfront.net/0590319671-original.jpg,Free,https://play.google.com/store/books/details/Igloo_Books_Ltd_Bedtime_Little_Bear?id=Wz4dAgAAQBAJ,$1.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780590319676,,
Naked Lunch,9780802140180,https://dj6cnfthgyqas.cloudfront.net/B008UX8JKW-original.jpg,$9.99,https://play.google.com/store/books/details/William_S_Burroughs_Naked_Lunch?id=MlvMaAKiobgC,$10.55,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802140180,$14.95,http://www.indiebound.org/book/9780802140180?aff=rifflebooks
"My Family and Other Animals (Corfu Trilogy, #1)",9780142004418,https://dj6cnfthgyqas.cloudfront.net/0142004413-original.jpg,,,$13.52,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780142004418,$16.00,http://www.indiebound.org/book/9780142004418?aff=rifflebooks
I Am Legend and Other Stories,9780312865047,https://dj6cnfthgyqas.cloudfront.net/031286504X-original.jpg,$10.99,https://play.google.com/store/books/details/Richard_Matheson_Nightmare_At_20_000_Feet?id=P_enl6myvgMC,$11.86,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312865047,$16.99,http://www.indiebound.org/book/9780312865047?aff=rifflebooks
Inherit the Wind,9780345501035,https://dj6cnfthgyqas.cloudfront.net/0345501039-original.jpg,$8.99,https://play.google.com/store/books/details/Jerome_Lawrence_Inherit_the_Wind?id=virWDAAAQBAJ,$9.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345501035,$9.95,http://www.indiebound.org/book/9780345501035?aff=rifflebooks
Our Man in Havana,9780140184938,https://dj6cnfthgyqas.cloudfront.net/0140184937-original.jpg,$10.99,https://play.google.com/store/books/details/Graham_Greene_Our_Man_In_Havana?id=pP9M2xLYZmwC,$9.89,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140184938,$14.00,http://www.indiebound.org/book/9780140184938?aff=rifflebooks
"The Foundation Trilogy (Foundation, #1-3)",9780380508563,https://dj6cnfthgyqas.cloudfront.net/0380508567-original.jpg,,,,,,
4:50 from Paddington (Miss Marple #8),9781579126933,https://dj6cnfthgyqas.cloudfront.net/1579126936-original.jpg,,,$11.21,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781579126933,$12.00,http://www.indiebound.org/book/9781579126933?aff=rifflebooks
Bonjour tristesse,9782266127745,https://dj6cnfthgyqas.cloudfront.net/2266127748-original.jpg,$4.58,https://play.google.com/store/books/details/Bright_Summaries_Bonjour_Tristesse_by_Fran%C3%A7oise_Sa?id=OKdsDgAAQBAJ,$10.02,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9782266127745,,
"Beezus and Ramona (Ramona, #1)",9780192750969,https://dj6cnfthgyqas.cloudfront.net/0192750968-original.jpg,,,$7.69,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780192750969,,
A Night to Remember,9780805077643,https://dj6cnfthgyqas.cloudfront.net/0805077642-original.jpg,$7.99,https://play.google.com/store/books/details/Walter_Lord_A_Night_to_Remember?id=67R5gy-fZhEC,$10.98,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780805077643,$15.99,http://www.indiebound.org/book/9780805077643?aff=rifflebooks
The Dharma Bums,9780140042528,https://dj6cnfthgyqas.cloudfront.net/0140042520-original.jpg,$13.99,https://play.google.com/store/books/details/Jack_Kerouac_The_Dharma_Bums?id=JhbAGrTpmHsC,$13.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140042528,$16.00,http://www.indiebound.org/book/9780140042528?aff=rifflebooks
Please Don't Eat the Daisies,9780385048606,https://dj6cnfthgyqas.cloudfront.net/0385048602-original.jpg,$13.99,https://play.google.com/store/books/details/Shirley_Jackson_Life_among_the_Savages?id=8tjZhq3beSMC,$4.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385048606,,
The Third Man,9780140286823,https://dj6cnfthgyqas.cloudfront.net/0140286829-original.jpg,$9.99,https://play.google.com/store/books/details/Graham_Greene_The_Third_Man?id=ppKcCQAAQBAJ,$13.81,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140286823,$15.00,http://www.indiebound.org/book/9780140286823?aff=rifflebooks
"Mrs. McGinty's Dead (Hercule Poirot, #30)",9781572707313,,,,,,,
The Visit,9780802130662,https://dj6cnfthgyqas.cloudfront.net/0802130666-original.jpg,$2.09,https://play.google.com/store/books/details/Clement_C_Moore_Twas_the_Night_Before_Christmas_A?id=X40ZAwAAQBAJ,$13.19,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780802130662,$14.00,http://www.indiebound.org/book/9780802130662?aff=rifflebooks
Katherine,9781556525322,https://dj6cnfthgyqas.cloudfront.net/155652532X-original.jpg,$13.54,https://play.google.com/store/books/details/Anya_Seton_Katherine?id=Yy_9nOC3N4EC,$11.54,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781556525322,$15.95,http://www.indiebound.org/book/9781556525322?aff=rifflebooks
Billiards at Half-Past Nine,9780140187243,https://dj6cnfthgyqas.cloudfront.net/0140187243-original.jpg,$9.99,https://play.google.com/store/books/details/Heinrich_Boll_Billiards_at_Half_Past_Nine?id=cVgEAQAAQBAJ,$13.04,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780140187243,$19.00,http://www.indiebound.org/book/9780140187243?aff=rifflebooks
The Chrysalids,9780140013085,https://dj6cnfthgyqas.cloudfront.net/0140013083-original.jpg,$9.99,https://play.google.com/store/books/details/John_Wyndham_The_Chrysalids?id=Z9A-GV6HvlwC,,,,
The Grand Sophy,9780099465638,https://dj6cnfthgyqas.cloudfront.net/0099465639-original.jpg,$10.29,https://play.google.com/store/books/details/Georgette_Heyer_The_Grand_Sophy?id=Z1gelLgOzKkC,$11.18,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099465638,,
